dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
scidocs,ablation,primary,mugi_controlled,1,60,1000,0.1725230650322213,0.2549388888888889,867.594,825.2956666666666,13343.754333333334,0.01633333333333333,0.0
scidocs,ablation,primary,original,1,60,1000,0.1923367133669776,0.27208333333333334,694.801,599.294,11503.031,0.027,0.0
scidocs,ablation,primary,proposed,1,60,1000,0.19227638441159717,0.2765055555555556,530.8596666666666,452.8606666666667,11503.031,0.020666666666666663,0.0
scidocs,ablation,primary,sparse_boolean_mask,1,60,1000,0.18964882283680526,0.27295555555555556,507.158,428.71733333333333,11503.031,0.016666666666666663,0.0
scidocs,ablation,primary,sparse_only,1,60,1000,0.1926817239055122,0.27467222222222226,629.3473333333334,557.0206666666667,11503.031,0.020666666666666667,0.0
scidocs,ablation,primary,sparse_references_only,1,60,1000,0.1732899856977281,0.2558888888888889,888.1053333333334,840.156,13343.366,0.018333333333333333,0.0
scidocs,ablation,primary,bridge_shared,3,60,1000,0.19138127943535466,0.2777888888888889,386.622,386.1346666666667,21320.272,0.0,0.0
scidocs,ablation,primary,dense_only,3,60,1000,0.19381450673317285,0.27468333333333333,631.0806666666666,534.429,11503.031,0.024,0.0
scidocs,ablation,primary,mugi_controlled,3,60,1000,0.18542769911504067,0.2751777777777778,486.7023333333333,486.0403333333333,20803.07933333333,0.0016666666666666666,0.0
scidocs,ablation,primary,original,3,60,1000,0.1923367133669776,0.27208333333333334,694.801,599.294,11503.031,0.027,0.0
scidocs,ablation,primary,proposed,3,60,1000,0.1932831493664558,0.27816111111111114,463.3776666666667,398.409,11503.031,0.017,0.0
scidocs,ablation,primary,sparse_boolean_mask,3,60,1000,0.19136914806194383,0.2773388888888889,414.8066666666667,360.985,11503.031,0.014666666666666666,0.0
scidocs,ablation,primary,sparse_only,3,60,1000,0.19291380851073006,0.2753388888888889,575.754,505.176,11503.031,0.01933333333333333,0.0
scidocs,ablation,primary,sparse_references_only,3,60,1000,0.18526524562835464,0.2733,505.7473333333333,505.0023333333333,20768.682666666668,0.002,0.0
scidocs,controlled,primary,bridge_shared,5,60,1000,0.190491603885545,0.27895555555555557,372.7136666666667,372.22066666666666,23239.600333333332,0.0,0.0
