dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
fiqa,ablation,primary,sparse_only,5,2,648,0.3928348043864155,0.5431819409442866,1832.5961934156378,1773.4387860082304,28384.567901234568,0.010802469135802469,0.0
fiqa,ablation,primary,sparse_references_only,5,2,648,0.38018839514967673,0.5391483730604101,1916.8009259259259,1899.8544238683128,42777.69907407407,0.0010288065843621398,0.0
fiqa,ablation,primary,bridge_shared,5,20,648,0.37724194362444885,0.5489456445474964,2139.676440329218,2138.996399176955,46673.34722222222,0.0005144032921810699,0.0
fiqa,ablation,primary,dense_only,5,20,648,0.37867832356973075,0.5527387878468125,3201.0560699588477,3098.0231481481483,28384.567901234568,0.021090534979423866,0.0
fiqa,ablation,primary,mugi_controlled,5,20,648,0.3739741402924074,0.5498244168383057,2321.2283950617284,2316.730967078189,45366.16563786008,0.0005144032921810699,0.0
fiqa,ablation,primary,original,5,20,648,0.37755181260139087,0.5408589609978499,3048.29475308642,2902.3564814814813,28384.567901234568,0.018518518518518517,0.0
fiqa,ablation,primary,proposed,5,20,648,0.3880329670813594,0.5570875055442956,2171.483024691358,2129.5792181069955,28384.567901234568,0.017489711934156375,0.0
fiqa,ablation,primary,sparse_boolean_mask,5,20,648,0.37740258504794744,0.5502408385510238,2211.7551440329216,2188.848765432099,28384.567901234568,0.014917695473251029,0.0
fiqa,ablation,primary,sparse_only,5,20,648,0.39188341358111434,0.5562183272831421,2466.7211934156376,2409.31378600823,28384.567901234568,0.01594650205761317,0.0
fiqa,ablation,primary,sparse_references_only,5,20,648,0.36461921368374695,0.5451037145867393,2491.296810699588,2475.087962962963,42777.69907407407,0.0020576131687242796,0.0
fiqa,ablation,primary,bridge_shared,5,100,648,0.3596876682510291,0.5267991225167151,401.02314814814815,400.56378600823047,46673.34722222222,0.0,0.0
fiqa,ablation,primary,dense_only,5,100,648,0.3615358405576031,0.5196681419289444,921.9963991769547,854.187242798354,28384.567901234568,0.010802469135802469,0.0
fiqa,ablation,primary,mugi_controlled,5,100,648,0.3539004505583486,0.5223604156474527,498.4187242798354,497.96810699588474,45366.16563786008,0.0005144032921810699,0.0
