dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
fiqa,robustness,contriever,dense_only,5,60,648,0.25867093860541424,0.41755211523730046,10957.040637860082,10459.350308641975,28384.567901234568,0.10236625514403291,0.0
fiqa,robustness,contriever,mugi_controlled,5,60,648,0.25911582216135765,0.4179609842032681,10033.562757201647,9980.373971193416,45366.16563786008,0.016460905349794237,0.0
fiqa,robustness,contriever,original,5,60,648,0.24771715343860448,0.4091969030626438,9927.932098765432,9480.746913580248,28384.567901234568,0.0787037037037037,0.0
fiqa,robustness,contriever,proposed,5,60,648,0.2687148801864619,0.4348130907158685,9375.814300411523,9026.164094650205,28384.567901234568,0.09516460905349794,0.0
fiqa,robustness,contriever,sparse_boolean_mask,5,60,648,0.26551907860977997,0.424030013767668,10125.910493827161,9648.608024691359,28384.567901234568,0.11316872427983539,0.0
fiqa,robustness,contriever,sparse_only,5,60,648,0.2649976143717432,0.42758250265966313,10044.274176954734,9516.002057613168,28384.567901234568,0.09310699588477366,0.0
fiqa,robustness,contriever,sparse_references_only,5,60,648,0.2553705289265881,0.4084227258224171,10854.244341563786,10798.430555555555,42777.69907407407,0.026234567901234566,0.0
fiqa,robustness,mistral,bridge_shared,5,60,100,0.3179272739809813,0.4954832852332852,1140.2433333333333,1139.74,48293.58333333333,0.0,0.0
fiqa,robustness,mistral,dense_only,5,60,100,0.3036911449513065,0.47130483405483403,2513.2633333333333,2403.7333333333336,30290.7,0.019999999999999997,0.0
fiqa,robustness,mistral,mugi_controlled,5,60,100,0.32667183539618555,0.4994900192400193,1233.7133333333334,1233.1766666666667,48293.58333333333,0.0,0.0
fiqa,robustness,mistral,original,5,60,100,0.294572370286846,0.45126948051948046,2210.13,2178.06,30290.7,0.02,0.0
fiqa,robustness,mistral,proposed,5,60,100,0.3177953863496991,0.4790270562770563,1209.5666666666666,1201.5033333333333,30290.7,0.006666666666666666,0.0
fiqa,robustness,mistral,sparse_boolean_mask,5,60,100,0.318677942993821,0.49381661856661857,1248.4533333333334,1247.9366666666667,30290.7,0.006666666666666666,0.0
fiqa,robustness,mistral,sparse_only,5,60,100,0.3242681218786143,0.4717627465127465,1509.3833333333334,1508.87,30290.7,0.016666666666666666,0.0
fiqa,robustness,mistral,sparse_references_only,5,60,100,0.31939534124043545,0.48946476671476674,1468.7566666666667,1447.65,45523.5,0.006666666666666666,0.0
scidocs,robustness,contriever,bridge_shared,5,60,1000,0.16915582068526291,0.2516277777777778,2130.9663333333333,2128.1516666666666,23239.600333333332,0.014333333333333332,0.0
scidocs,robustness,contriever,dense_only,5,60,1000,0.17095914572999651,0.24740000000000004,1989.3923333333332,1764.0103333333332,11503.031,0.07966666666666668,0.0
scidocs,robustness,contriever,mugi_controlled,5,60,1000,0.1684720391183675,0.2500611111111111,2184.3813333333337,2183.6793333333335,23145.23,0.014,0.0
scidocs,robustness,contriever,original,5,60,1000,0.16495520587294427,0.23740000000000003,2455.256,2246.76,11503.031,0.102,0.0
scidocs,robustness,contriever,proposed,5,60,1000,0.1709087534610574,0.25068333333333337,1714.0363333333332,1579.1733333333332,11503.031,0.06166666666666666,0.0
scidocs,robustness,contriever,sparse_boolean_mask,5,60,1000,0.16878339912509374,0.2519777777777778,1841.0666666666668,1662.75,11503.031,0.062,0.0
scidocs,robustness,contriever,sparse_only,5,60,1000,0.16606743624905965,0.2441166666666667,2445.057,2279.893,11503.031,0.09633333333333333,0.0
scidocs,robustness,contriever,sparse_references_only,5,60,1000,0.16752753940012474,0.24841111111111114,2444.5156666666667,2443.0263333333337,23057.643666666667,0.013,0.0
scidocs,robustness,mistral,bridge_shared,5,60,100,0.18113279619701056,0.2901666666666667,435.57,435.02,23232.356666666667,0.0,0.0
scidocs,robustness,mistral,dense_only,5,60,100,0.18370505062652268,0.29983333333333334,596.9,592.9533333333334,11634.47,0.01,0.0
scidocs,robustness,mistral,mugi_controlled,5,60,100,0.1833791259315835,0.29150000000000004,437.2033333333334,436.65666666666664,23198.773333333334,0.0,0.0
scidocs,robustness,mistral,original,5,60,100,0.17990705073574476,0.278,599.09,598.56,11634.47,0.01,0.0
